Date,Open,High,Low,Close
2022-07-19 14:30:00,16322,16332,16319,16331
2022-07-19 14:35:00,16331,16343,16330,16339
2022-07-19 14:40:00,16338,16348,16331,16335
2022-07-19 14:45:00,16334,16338,16330,16337
2022-07-19 14:50:00,16337,16350,16333,16350
2022-07-19 14:55:00,16349,16351,16339,16343
2022-07-19 15:00:00,16342,16352,16340,16352
2022-07-19 15:05:00,16352,16355,16347,16355
2022-07-19 15:10:00,16355,16359,16350,16351
2022-07-19 15:15:00,16350,16352,16324,16329
2022-07-19 15:20:00,16328,16340,16327,16332
2022-07-19 15:25:00,16332,16336,16328,16329
2022-07-19 15:30:00,16328,16328,16328,16328
2022-07-20 09:15:00,16553,16557,16502,16522
2022-07-20 09:20:00,16522,16525,16507,16514
2022-07-20 09:25:00,16515,16530,16511,16529
2022-07-20 09:30:00,16530,16536,16522,16526
2022-07-20 09:35:00,16526,16533,16519,16525
2022-07-20 09:40:00,16525,16542,16525,16539
2022-07-20 09:45:00,16539,16546,16532,16534
2022-07-20 09:50:00,16534,16540,16531,16532
2022-07-20 09:55:00,16531,16538,16522,16523
2022-07-20 10:00:00,16523,16531,16522,16528
2022-07-20 10:05:00,16528,16533,16520,16526
2022-07-20 10:10:00,16525,16546,16524,16542
2022-07-20 10:15:00,16543,16544,16530,16537
2022-07-20 10:20:00,16536,16546,16529,16542
2022-07-20 10:25:00,16543,16545,16536,16540
2022-07-20 10:30:00,16539,16543,16530,16539
2022-07-20 10:35:00,16540,16553,16539,16549
2022-07-20 10:40:00,16549,16549,16541,16549
2022-07-20 10:45:00,16549,16550,16544,16548
2022-07-20 10:50:00,16548,16554,16545,16554
2022-07-20 10:55:00,16553,16557,16550,16556
2022-07-20 11:00:00,16556,16558,16554,16555
2022-07-20 11:05:00,16554,16566,16554,16564
2022-07-20 11:10:00,16563,16569,16562,16562
2022-07-20 11:15:00,16563,16568,16559,16563
2022-07-20 11:20:00,16564,16566,16556,16560
2022-07-20 11:25:00,16559,16562,16551,16561
2022-07-20 11:30:00,16560,16566,16559,16560
2022-07-20 11:35:00,16560,16563,16554,16555
2022-07-20 11:40:00,16555,16562,16553,16561
2022-07-20 11:45:00,16560,16561,16544,16546
2022-07-20 11:50:00,16547,16547,16539,16540
2022-07-20 11:55:00,16539,16552,16534,16552
2022-07-20 12:00:00,16553,16554,16548,16553
2022-07-20 12:05:00,16553,16554,16549,16554
2022-07-20 12:10:00,16552,16557,16550,16557
2022-07-20 12:15:00,16557,16566,16556,16565
2022-07-20 12:20:00,16564,16570,16562,16569
2022-07-20 12:25:00,16568,16572,16566,16572
2022-07-20 12:30:00,16572,16577,16560,16577
2022-07-20 12:35:00,16578,16580,16574,16578
2022-07-20 12:40:00,16577,16583,16575,16580
2022-07-20 12:45:00,16581,16588,16576,16586
2022-07-20 12:50:00,16586,16587,16578,16579
2022-07-20 12:55:00,16579,16583,16570,16582
2022-07-20 13:00:00,16581,16582,16563,16566
2022-07-20 13:05:00,16565,16566,16546,16547
2022-07-20 13:10:00,16546,16555,16530,16531
2022-07-20 13:15:00,16531,16541,16522,16541
2022-07-20 13:20:00,16540,16550,16535,16543
2022-07-20 13:25:00,16543,16557,16543,16552
2022-07-20 13:30:00,16552,16558,16548,16550
2022-07-20 13:35:00,16551,16559,16545,16556
2022-07-20 13:40:00,16556,16567,16556,16556
2022-07-20 13:45:00,16556,16559,16550,16552
2022-07-20 13:50:00,16552,16559,16552,16554
2022-07-20 13:55:00,16554,16559,16543,16559
2022-07-20 14:00:00,16559,16565,16557,16560
2022-07-20 14:05:00,16560,16561,16545,16545
2022-07-20 14:10:00,16545,16550,16536,16547
2022-07-20 14:15:00,16547,16548,16530,16530
2022-07-20 14:20:00,16531,16535,16522,16525
2022-07-20 14:25:00,16525,16528,16517,16527
2022-07-20 14:30:00,16527,16546,16525,16542
2022-07-20 14:35:00,16542,16546,16537,16538
2022-07-20 14:40:00,16537,16542,16519,16519
2022-07-20 14:45:00,16520,16533,16516,16532
2022-07-20 14:50:00,16534,16537,16525,16530
2022-07-20 14:55:00,16530,16532,16525,16526
2022-07-20 15:00:00,16524,16542,16522,16531
2022-07-20 15:05:00,16531,16542,16531,16534
2022-07-20 15:10:00,16535,16537,16517,16517
2022-07-20 15:15:00,16516,16522,16511,16512
2022-07-20 15:20:00,16511,16516,16506,16509
2022-07-20 15:25:00,16509,16509,16491,16497
2022-07-20 15:30:00,16495,16496,16495,16496
2022-07-21 09:15:00,16512,16520,16486,16514
2022-07-21 09:20:00,16513,16516,16502,16514
2022-07-21 09:25:00,16514,16523,16505,16515
2022-07-21 09:30:00,16515,16538,16512,16527
2022-07-21 09:35:00,16527,16529,16519,16527
2022-07-21 09:40:00,16526,16534,16522,16534
2022-07-21 09:45:00,16533,16549,16533,16548
2022-07-21 09:50:00,16548,16552,16539,16552
2022-07-21 09:55:00,16553,16562,16553,16557
2022-07-21 10:00:00,16557,16566,16556,16566
2022-07-21 10:05:00,16565,16570,16552,16569
2022-07-21 10:10:00,16568,16576,16568,16573
2022-07-21 10:15:00,16574,16578,16567,16574
2022-07-21 10:20:00,16575,16575,16567,16571
2022-07-21 10:25:00,16571,16571,16561,16563
2022-07-21 10:30:00,16563,16564,16554,16560
2022-07-21 10:35:00,16561,16565,16554,16557
2022-07-21 10:40:00,16556,16562,16552,16557
2022-07-21 10:45:00,16558,16567,16558,16566
2022-07-21 10:50:00,16566,16571,16564,16571
2022-07-21 10:55:00,16571,16571,16564,16565
2022-07-21 11:00:00,16565,16571,16556,16557
2022-07-21 11:05:00,16558,16567,16550,16565
2022-07-21 11:10:00,16566,16575,16566,16569
2022-07-21 11:15:00,16570,16570,16564,16568
2022-07-21 11:20:00,16567,16579,16566,16576
2022-07-21 11:25:00,16576,16583,16575,16580
2022-07-21 11:30:00,16580,16585,16580,16581
2022-07-21 11:35:00,16581,16586,16577,16586
2022-07-21 11:40:00,16586,16592,16580,16582
2022-07-21 11:45:00,16582,16584,16575,16584
2022-07-21 11:50:00,16584,16585,16577,16578
2022-07-21 11:55:00,16578,16584,16572,16573
2022-07-21 12:00:00,16572,16572,16565,16572
2022-07-21 12:05:00,16572,16577,16568,16576
2022-07-21 12:10:00,16577,16578,16570,16573
2022-07-21 12:15:00,16573,16574,16566,16569
2022-07-21 12:20:00,16569,16569,16558,16563
2022-07-21 12:25:00,16563,16570,16559,16566
2022-07-21 12:30:00,16567,16572,16562,16570
2022-07-21 12:35:00,16569,16570,16563,16567
2022-07-21 12:40:00,16566,16578,16565,16576
2022-07-21 12:45:00,16576,16576,16562,16575
2022-07-21 12:50:00,16575,16583,16572,16582
2022-07-21 12:55:00,16582,16586,16567,16567
2022-07-21 13:00:00,16567,16568,16541,16548
2022-07-21 13:05:00,16548,16553,16543,16553
2022-07-21 13:10:00,16553,16560,16540,16543
2022-07-21 13:15:00,16543,16553,16539,16549
2022-07-21 13:20:00,16550,16556,16548,16556
2022-07-21 13:25:00,16556,16557,16537,16539
2022-07-21 13:30:00,16540,16548,16531,16541
2022-07-21 13:35:00,16540,16544,16533,16540
2022-07-21 13:40:00,16540,16545,16534,16539
2022-07-21 13:45:00,16539,16547,16534,16539
2022-07-21 13:50:00,16539,16544,16518,16518
2022-07-21 13:55:00,16518,16532,16517,16529
2022-07-21 14:00:00,16530,16558,16529,16558
2022-07-21 14:05:00,16557,16564,16555,16557
2022-07-21 14:10:00,16556,16560,16549,16560
2022-07-21 14:15:00,16561,16568,16560,16562
2022-07-21 14:20:00,16561,16570,16557,16570
2022-07-21 14:25:00,16570,16587,16569,16586
2022-07-21 14:30:00,16585,16595,16578,16594
2022-07-21 14:35:00,16595,16602,16589,16589
2022-07-21 14:40:00,16589,16594,16579,16585
2022-07-21 14:45:00,16586,16586,16573,16576
2022-07-21 14:50:00,16576,16579,16566,16571
2022-07-21 14:55:00,16571,16579,16563,16564
2022-07-21 15:00:00,16564,16579,16559,16578
2022-07-21 15:05:00,16577,16606,16573,16606
2022-07-21 15:10:00,16605,16612,16601,16611
2022-07-21 15:15:00,16611,16619,16604,16618
2022-07-21 15:20:00,16618,16624,16612,16624
2022-07-21 15:25:00,16624,16624,16609,16609
2022-07-21 15:30:00,16610,16610,16610,16610
2022-07-22 09:15:00,16665,16693,16660,16684
2022-07-22 09:15:00,16665,16693,16660,16684
2022-07-22 09:20:00,16682,16697,16681,16696
2022-07-22 09:20:00,16682,16697,16681,16696
2022-07-22 09:25:00,16696,16702,16690,16702
2022-07-22 09:25:00,16696,16702,16690,16702
2022-07-22 09:30:00,16701,16704,16680,16683
2022-07-22 09:30:00,16701,16704,16680,16683
2022-07-22 09:35:00,16683,16688,16673,16673
2022-07-22 09:35:00,16683,16688,16673,16673
2022-07-22 09:40:00,16674,16676,16657,16658
2022-07-22 09:40:00,16674,16676,16657,16658
2022-07-22 09:45:00,16658,16658,16640,16645
2022-07-22 09:45:00,16658,16658,16640,16645
2022-07-22 09:50:00,16645,16647,16638,16646
2022-07-22 09:50:00,16645,16647,16638,16646
2022-07-22 09:55:00,16646,16657,16633,16633
2022-07-22 09:55:00,16646,16657,16633,16633
2022-07-22 10:00:00,16633,16637,16623,16636
2022-07-22 10:00:00,16633,16637,16623,16636
2022-07-22 10:05:00,16636,16649,16635,16644
2022-07-22 10:05:00,16636,16649,16635,16644
2022-07-22 10:10:00,16644,16644,16629,16629
2022-07-22 10:10:00,16644,16644,16629,16629
2022-07-22 10:15:00,16629,16641,16628,16634
2022-07-22 10:15:00,16629,16641,16628,16634
2022-07-22 10:20:00,16635,16650,16633,16645
2022-07-22 10:20:00,16635,16650,16633,16645
2022-07-22 10:25:00,16645,16651,16640,16643
2022-07-22 10:25:00,16645,16651,16640,16643
2022-07-22 10:30:00,16644,16652,16639,16652
2022-07-22 10:30:00,16644,16652,16639,16652
2022-07-22 10:35:00,16652,16652,16620,16620
2022-07-22 10:35:00,16652,16652,16620,16620
2022-07-22 10:40:00,16621,16625,16611,16622
2022-07-22 10:40:00,16621,16625,16611,16622
2022-07-22 10:45:00,16622,16632,16618,16631
2022-07-22 10:45:00,16622,16632,16618,16631
2022-07-22 10:50:00,16631,16632,16622,16625
2022-07-22 10:50:00,16631,16632,16622,16625
2022-07-22 10:55:00,16626,16636,16625,16633
2022-07-22 10:55:00,16626,16636,16625,16633
2022-07-22 11:00:00,16632,16633,16623,16627
2022-07-22 11:00:00,16632,16633,16623,16627
2022-07-22 11:05:00,16628,16638,16626,16634
2022-07-22 11:05:00,16628,16638,16626,16634
2022-07-22 11:10:00,16635,16639,16630,16638
2022-07-22 11:10:00,16635,16639,16630,16638
2022-07-22 11:15:00,16638,16646,16637,16644
2022-07-22 11:15:00,16638,16646,16637,16644
2022-07-22 11:20:00,16644,16645,16637,16639
2022-07-22 11:20:00,16644,16645,16637,16639
2022-07-22 11:25:00,16639,16645,16637,16641
2022-07-22 11:25:00,16639,16645,16637,16641
2022-07-22 11:30:00,16641,16643,16637,16641
2022-07-22 11:30:00,16641,16643,16637,16641
2022-07-22 11:35:00,16641,16648,16640,16640
2022-07-22 11:35:00,16641,16648,16640,16640
2022-07-22 11:40:00,16640,16654,16640,16654
2022-07-22 11:40:00,16640,16654,16640,16654
2022-07-22 11:45:00,16654,16670,16653,16668
2022-07-22 11:45:00,16654,16670,16653,16668
2022-07-22 11:50:00,16668,16674,16664,16674
2022-07-22 11:50:00,16668,16674,16664,16674
2022-07-22 11:55:00,16674,16674,16666,16670
2022-07-22 11:55:00,16674,16674,16666,16670
2022-07-22 12:00:00,16670,16677,16666,16674
2022-07-22 12:00:00,16670,16677,16666,16674
2022-07-22 12:05:00,16673,16679,16670,16674
2022-07-22 12:05:00,16673,16679,16670,16674
2022-07-22 12:10:00,16674,16682,16671,16681
2022-07-22 12:10:00,16674,16682,16671,16681
2022-07-22 12:15:00,16679,16681,16671,16677
2022-07-22 12:15:00,16679,16681,16671,16677
2022-07-22 12:20:00,16675,16682,16671,16681
2022-07-22 12:20:00,16675,16682,16671,16681
2022-07-22 12:25:00,16680,16691,16679,16690
2022-07-22 12:25:00,16680,16691,16679,16690
2022-07-22 12:30:00,16690,16692,16685,16692
2022-07-22 12:30:00,16690,16692,16685,16692
2022-07-22 12:35:00,16691,16699,16689,16697
2022-07-22 12:35:00,16691,16699,16689,16697
2022-07-22 12:40:00,16697,16699,16689,16693
2022-07-22 12:40:00,16697,16699,16689,16693
2022-07-22 12:45:00,16692,16695,16682,16688
2022-07-22 12:45:00,16692,16695,16682,16688
2022-07-22 12:50:00,16687,16700,16687,16700
2022-07-22 12:50:00,16687,16700,16687,16700
2022-07-22 12:55:00,16701,16707,16693,16694
2022-07-22 12:55:00,16701,16707,16693,16694
2022-07-22 13:00:00,16693,16693,16678,16683
2022-07-22 13:00:00,16693,16693,16678,16683
2022-07-22 13:05:00,16683,16685,16673,16676
2022-07-22 13:05:00,16683,16685,16673,16676
2022-07-22 13:10:00,16676,16682,16671,16680
2022-07-22 13:10:00,16676,16682,16671,16680
2022-07-22 13:15:00,16680,16688,16679,16688
2022-07-22 13:15:00,16680,16688,16679,16688
2022-07-22 13:20:00,16687,16688,16673,16675
2022-07-22 13:20:00,16687,16688,16673,16675
2022-07-22 13:25:00,16673,16679,16667,16668
2022-07-22 13:25:00,16673,16679,16667,16668
2022-07-22 13:30:00,16668,16675,16664,16668
2022-07-22 13:30:00,16668,16675,16664,16668
2022-07-22 13:35:00,16668,16684,16668,16681
2022-07-22 13:35:00,16668,16684,16668,16681
2022-07-22 13:40:00,16681,16701,16680,16701
2022-07-22 13:40:00,16681,16701,16680,16701
2022-07-22 13:45:00,16700,16712,16694,16712
2022-07-22 13:45:00,16700,16712,16694,16712
2022-07-22 13:50:00,16712,16716,16707,16716
2022-07-22 13:50:00,16712,16716,16707,16716
2022-07-22 13:55:00,16716,16718,16703,16706
2022-07-22 13:55:00,16716,16718,16703,16706
2022-07-22 14:00:00,16706,16725,16699,16721
2022-07-22 14:00:00,16706,16725,16699,16721
2022-07-22 14:05:00,16721,16736,16721,16733
2022-07-22 14:05:00,16721,16736,16721,16733
2022-07-22 14:10:00,16733,16738,16726,16728
2022-07-22 14:10:00,16733,16738,16726,16728
2022-07-22 14:15:00,16728,16738,16726,16727
2022-07-22 14:15:00,16728,16738,16726,16727
2022-07-22 14:20:00,16727,16744,16725,16742
2022-07-22 14:20:00,16727,16744,16725,16742
2022-07-22 14:25:00,16741,16748,16738,16742
2022-07-22 14:25:00,16741,16748,16738,16742
2022-07-22 14:30:00,16741,16752,16732,16735
2022-07-22 14:30:00,16741,16752,16732,16735
2022-07-22 14:35:00,16735,16743,16720,16721
2022-07-22 14:35:00,16735,16743,16720,16721
2022-07-22 14:40:00,16720,16724,16712,16718
2022-07-22 14:40:00,16720,16724,16712,16718
2022-07-22 14:45:00,16718,16728,16710,16714
2022-07-22 14:45:00,16718,16728,16710,16714
2022-07-22 14:50:00,16714,16726,16712,16725
2022-07-22 14:50:00,16714,16726,16712,16725
2022-07-22 14:55:00,16725,16725,16716,16722
2022-07-22 14:55:00,16725,16725,16716,16722
2022-07-22 15:00:00,16723,16736,16720,16727
2022-07-22 15:00:00,16723,16736,16720,16727
2022-07-22 15:05:00,16727,16733,16724,16727
2022-07-22 15:05:00,16727,16733,16724,16727
2022-07-22 15:10:00,16727,16735,16727,16729
2022-07-22 15:10:00,16727,16735,16727,16729
2022-07-22 15:15:00,16729,16729,16712,16716
2022-07-22 15:15:00,16729,16729,16712,16716
2022-07-22 15:20:00,16717,16717,16706,16708
2022-07-22 15:20:00,16717,16717,16706,16708
2022-07-22 15:25:00,16708,16715,16707,16714
2022-07-22 15:25:00,16708,16715,16707,16714
2022-07-22 15:30:00,16711,16711,16711,16711
2022-07-22 15:30:00,16711,16711,16711,16711
2022-07-25 09:15:00,16661,16696,16660,16682
2022-07-25 09:20:00,16683,16705,16681,16687
2022-07-25 09:25:00,16686,16699,16676,16676
2022-07-25 09:30:00,16674,16676,16634,16641
2022-07-25 09:35:00,16640,16668,16640,16655
2022-07-25 09:40:00,16655,16663,16641,16642
2022-07-25 09:45:00,16639,16640,16618,16630
2022-07-25 09:50:00,16629,16634,16607,16607
2022-07-25 09:55:00,16606,16613,16591,16613
2022-07-25 10:00:00,16613,16621,16590,16591
2022-07-25 10:05:00,16590,16603,16588,16603
2022-07-25 10:10:00,16602,16628,16597,16622
2022-07-25 10:15:00,16622,16631,16616,16627
2022-07-25 10:20:00,16626,16627,16609,16609
2022-07-25 10:25:00,16608,16623,16601,16601
2022-07-25 10:30:00,16601,16609,16600,16605
2022-07-25 10:35:00,16605,16617,16604,16616
2022-07-25 10:40:00,16617,16620,16602,16603
2022-07-25 10:45:00,16602,16607,16592,16607
2022-07-25 10:50:00,16607,16612,16605,16606
2022-07-25 10:55:00,16605,16610,16604,16607
2022-07-25 11:00:00,16607,16608,16589,16591
2022-07-25 11:05:00,16588,16591,16578,16579
2022-07-25 11:10:00,16579,16580,16568,16569
2022-07-25 11:15:00,16568,16573,16565,16565
2022-07-25 11:20:00,16566,16585,16566,16580
2022-07-25 11:25:00,16581,16590,16581,16585
2022-07-25 11:30:00,16585,16595,16582,16594
2022-07-25 11:35:00,16594,16594,16583,16584
2022-07-25 11:40:00,16585,16591,16581,16587
2022-07-25 11:45:00,16586,16607,16581,16605
2022-07-25 11:50:00,16605,16608,16599,16599
2022-07-25 11:55:00,16598,16608,16596,16607
2022-07-25 12:00:00,16607,16610,16602,16602
2022-07-25 12:05:00,16602,16602,16589,16589
2022-07-25 12:10:00,16589,16590,16584,16589
2022-07-25 12:15:00,16589,16600,16588,16600
2022-07-25 12:20:00,16600,16605,16598,16600
2022-07-25 12:25:00,16600,16601,16595,16598
2022-07-25 12:30:00,16598,16605,16589,16601
2022-07-25 12:35:00,16600,16600,16581,16585
2022-07-25 12:40:00,16586,16596,16582,16595
2022-07-25 12:45:00,16594,16597,16589,16592
2022-07-25 12:50:00,16592,16592,16582,16587
2022-07-25 12:55:00,16587,16597,16586,16597
2022-07-25 13:00:00,16597,16600,16589,16594
2022-07-25 13:05:00,16595,16599,16592,16597
2022-07-25 13:10:00,16598,16623,16597,16620
2022-07-25 13:15:00,16621,16629,16611,16616
2022-07-25 13:20:00,16618,16623,16614,16614
2022-07-25 13:25:00,16615,16618,16606,16607
2022-07-25 13:30:00,16608,16608,16593,16597
2022-07-25 13:35:00,16598,16606,16591,16604
2022-07-25 13:40:00,16605,16611,16602,16604
2022-07-25 13:45:00,16605,16616,16602,16613
2022-07-25 13:50:00,16613,16616,16608,16612
2022-07-25 13:55:00,16613,16614,16606,16613
2022-07-25 14:00:00,16614,16629,16608,16626
2022-07-25 14:05:00,16625,16649,16624,16646
2022-07-25 14:10:00,16647,16652,16640,16648
2022-07-25 14:15:00,16647,16658,16647,16654
2022-07-25 14:20:00,16654,16669,16649,16664
2022-07-25 14:25:00,16665,16680,16662,16679
2022-07-25 14:30:00,16680,16684,16665,16675
2022-07-25 14:35:00,16675,16683,16669,16669
2022-07-25 14:40:00,16670,16677,16660,16674
2022-07-25 14:45:00,16674,16674,16662,16669
2022-07-25 14:50:00,16668,16672,16660,16661
2022-07-25 14:55:00,16662,16669,16660,16665
2022-07-25 15:00:00,16666,16666,16639,16644
2022-07-25 15:05:00,16644,16657,16643,16646
2022-07-25 15:10:00,16646,16649,16631,16633
2022-07-25 15:15:00,16635,16635,16624,16632
2022-07-25 15:20:00,16632,16632,16605,16605
2022-07-25 15:25:00,16605,16613,16603,16610
2022-07-25 15:30:00,16611,16611,16611,16611
2022-07-26 09:15:00,16635,16635,16553,16553
2022-07-26 09:20:00,16554,16563,16543,16550
2022-07-26 09:25:00,16550,16564,16544,16558
2022-07-26 09:30:00,16556,16570,16538,16538
2022-07-26 09:35:00,16537,16545,16530,16533
2022-07-26 09:40:00,16533,16543,16532,16539
2022-07-26 09:45:00,16540,16540,16527,16535
2022-07-26 09:50:00,16535,16540,16532,16533
2022-07-26 09:55:00,16533,16533,16519,16523
2022-07-26 10:00:00,16524,16527,16514,16521
2022-07-26 10:05:00,16521,16524,16515,16519
2022-07-26 10:10:00,16518,16518,16506,16512
2022-07-26 10:15:00,16512,16527,16510,16527
2022-07-26 10:20:00,16527,16539,16526,16533
2022-07-26 10:25:00,16532,16532,16516,16516
2022-07-26 10:30:00,16516,16516,16499,16506
2022-07-26 10:35:00,16506,16509,16496,16503
2022-07-26 10:40:00,16503,16513,16503,16503
2022-07-26 10:45:00,16504,16511,16501,16510
2022-07-26 10:50:00,16510,16516,16509,16516
2022-07-26 10:55:00,16516,16524,16514,16523
2022-07-26 11:00:00,16523,16524,16517,16523
2022-07-26 11:05:00,16524,16525,16507,16508
2022-07-26 11:10:00,16509,16509,16499,16504
2022-07-26 11:15:00,16505,16515,16499,16512
2022-07-26 11:20:00,16512,16521,16511,16520
2022-07-26 11:25:00,16521,16527,16520,16522
2022-07-26 11:30:00,16522,16525,16515,16523
2022-07-26 11:35:00,16522,16523,16517,16518
2022-07-26 11:40:00,16517,16520,16507,16513
2022-07-26 11:45:00,16512,16521,16509,16520
2022-07-26 11:50:00,16519,16531,16513,16530
2022-07-26 11:55:00,16530,16539,16529,16533
2022-07-26 12:00:00,16533,16542,16532,16541
2022-07-26 12:05:00,16541,16547,16539,16540
2022-07-26 12:10:00,16540,16540,16533,16537
2022-07-26 12:15:00,16537,16543,16532,16541
2022-07-26 12:20:00,16541,16548,16537,16547
2022-07-26 12:25:00,16547,16549,16530,16532
2022-07-26 12:30:00,16532,16557,16531,16551
2022-07-26 12:35:00,16551,16556,16548,16555
2022-07-26 12:40:00,16554,16556,16547,16548
2022-07-26 12:45:00,16547,16553,16542,16553
2022-07-26 12:50:00,16553,16553,16547,16552
2022-07-26 12:55:00,16551,16554,16546,16552
2022-07-26 13:00:00,16553,16556,16543,16543
2022-07-26 13:05:00,16543,16546,16536,16545
2022-07-26 13:10:00,16544,16553,16543,16552
2022-07-26 13:15:00,16552,16556,16550,16554
2022-07-26 13:20:00,16554,16563,16553,16558
2022-07-26 13:25:00,16558,16569,16556,16567
2022-07-26 13:30:00,16568,16573,16561,16566
2022-07-26 13:35:00,16566,16567,16557,16559
2022-07-26 13:40:00,16558,16561,16540,16541
2022-07-26 13:45:00,16542,16546,16516,16519
2022-07-26 13:50:00,16517,16525,16513,16522
2022-07-26 13:55:00,16522,16527,16509,16510
2022-07-26 14:00:00,16511,16518,16506,16518
2022-07-26 14:05:00,16518,16519,16510,16519
2022-07-26 14:10:00,16518,16539,16516,16539
2022-07-26 14:15:00,16539,16547,16534,16544
2022-07-26 14:20:00,16544,16546,16526,16529
2022-07-26 14:25:00,16528,16530,16514,16518
2022-07-26 14:30:00,16517,16522,16516,16522
2022-07-26 14:35:00,16522,16529,16506,16511
2022-07-26 14:40:00,16511,16512,16488,16488
2022-07-26 14:45:00,16488,16495,16484,16494
2022-07-26 14:50:00,16493,16505,16486,16505
2022-07-26 14:55:00,16505,16510,16494,16495
2022-07-26 15:00:00,16496,16500,16483,16488
2022-07-26 15:05:00,16488,16496,16487,16492
2022-07-26 15:10:00,16493,16496,16481,16482
2022-07-26 15:15:00,16484,16486,16478,16478
2022-07-26 15:20:00,16479,16481,16470,16475
2022-07-26 15:25:00,16475,16477,16464,16467
2022-07-26 15:30:00,16468,16468,16468,16468
2022-07-27 09:15:00,16481,16512,16481,16503
2022-07-27 09:20:00,16504,16505,16452,16452
2022-07-27 09:25:00,16451,16462,16446,16446
2022-07-27 09:30:00,16445,16453,16440,16448
2022-07-27 09:35:00,16448,16465,16445,16454
2022-07-27 09:40:00,16454,16458,16443,16454
2022-07-27 09:45:00,16454,16468,16452,16468
2022-07-27 09:50:00,16467,16493,16467,16492
2022-07-27 09:55:00,16493,16500,16486,16491
2022-07-27 10:00:00,16491,16514,16491,16511
2022-07-27 10:05:00,16512,16521,16509,16517
2022-07-27 10:10:00,16517,16525,16516,16523
2022-07-27 10:15:00,16523,16541,16520,16536
2022-07-27 10:20:00,16538,16538,16521,16525
2022-07-27 10:25:00,16525,16533,16515,16530
2022-07-27 10:30:00,16530,16537,16525,16525
2022-07-27 10:35:00,16525,16536,16522,16533
2022-07-27 10:40:00,16534,16545,16534,16539
2022-07-27 10:45:00,16538,16548,16538,16544
2022-07-27 10:50:00,16547,16547,16536,16544
2022-07-27 10:55:00,16544,16550,16540,16550
2022-07-27 11:00:00,16549,16556,16549,16552
2022-07-27 11:05:00,16552,16554,16541,16543
2022-07-27 11:10:00,16545,16545,16536,16544
2022-07-27 11:15:00,16543,16548,16540,16542
2022-07-27 11:20:00,16542,16545,16540,16543
2022-07-27 11:25:00,16543,16551,16542,16543
2022-07-27 11:30:00,16543,16551,16540,16550
2022-07-27 11:35:00,16549,16561,16549,16557
2022-07-27 11:40:00,16556,16569,16556,16566
2022-07-27 11:45:00,16565,16569,16557,16558
2022-07-27 11:50:00,16558,16561,16554,16558
2022-07-27 11:55:00,16559,16567,16555,16565
2022-07-27 12:00:00,16565,16570,16557,16560
2022-07-27 12:05:00,16559,16567,16556,16566
2022-07-27 12:10:00,16565,16571,16561,16569
2022-07-27 12:15:00,16569,16572,16563,16563
2022-07-27 12:20:00,16563,16564,16554,16554
2022-07-27 12:25:00,16553,16557,16544,16545
2022-07-27 12:30:00,16544,16567,16544,16561
2022-07-27 12:35:00,16561,16567,16561,16564
2022-07-27 12:40:00,16564,16567,16556,16556
2022-07-27 12:45:00,16557,16561,16552,16560
2022-07-27 12:50:00,16560,16590,16560,16588
2022-07-27 12:55:00,16588,16598,16587,16596
2022-07-27 13:00:00,16596,16605,16596,16600
2022-07-27 13:05:00,16599,16604,16594,16598
2022-07-27 13:10:00,16598,16600,16588,16594
2022-07-27 13:15:00,16593,16597,16583,16597
2022-07-27 13:20:00,16597,16605,16591,16594
2022-07-27 13:25:00,16595,16599,16590,16597
2022-07-27 13:30:00,16596,16614,16596,16614
2022-07-27 13:35:00,16614,16617,16609,16613
2022-07-27 13:40:00,16613,16614,16600,16600
2022-07-27 13:45:00,16600,16604,16577,16577
2022-07-27 13:50:00,16576,16588,16576,16584
2022-07-27 13:55:00,16584,16594,16581,16587
2022-07-27 14:00:00,16586,16599,16586,16596
2022-07-27 14:05:00,16595,16599,16590,16596
2022-07-27 14:10:00,16595,16596,16579,16582
2022-07-27 14:15:00,16582,16599,16578,16597
2022-07-27 14:20:00,16597,16611,16594,16606
2022-07-27 14:25:00,16606,16606,16597,16599
2022-07-27 14:30:00,16600,16608,16599,16607
2022-07-27 14:35:00,16607,16613,16606,16611
2022-07-27 14:40:00,16610,16614,16598,16602
2022-07-27 14:45:00,16601,16603,16592,16600
2022-07-27 14:50:00,16600,16605,16596,16605
2022-07-27 14:55:00,16604,16617,16604,16617
2022-07-27 15:00:00,16617,16642,16617,16635
2022-07-27 15:05:00,16635,16644,16633,16643
2022-07-27 15:10:00,16643,16645,16638,16644
2022-07-27 15:15:00,16643,16649,16642,16648
2022-07-27 15:20:00,16648,16653,16643,16645
2022-07-27 15:25:00,16644,16645,16638,16643
2022-07-27 15:30:00,16642,16642,16642,16642
2022-07-28 09:15:00,16761,16788,16761,16774
2022-07-28 09:20:00,16774,16776,16760,16765
2022-07-28 09:25:00,16766,16789,16764,16783
2022-07-28 09:30:00,16783,16791,16763,16763
2022-07-28 09:35:00,16763,16765,16748,16756
2022-07-28 09:40:00,16756,16762,16753,16758
2022-07-28 09:45:00,16757,16784,16756,16784
2022-07-28 09:50:00,16785,16790,16777,16785
2022-07-28 09:55:00,16784,16794,16779,16792
2022-07-28 10:00:00,16794,16812,16794,16807
2022-07-28 10:05:00,16807,16821,16807,16817
2022-07-28 10:10:00,16817,16826,16816,16820
2022-07-28 10:15:00,16819,16833,16812,16832
2022-07-28 10:20:00,16833,16847,16832,16845
